id;EDAD;NIVEL EDUCACIONAL;ACTIVIDAD;RENTA FIJA;LIMITE MAXIMO CREDITO;DEUDA ACTUAL;PORCENTAJE DE USO DEL CREDITO;NUMERO DE COMPRAS EN MES ACTUAL (T);NUMERO DE COMPRAS EN MES T-1;NUMERO DE COMPRAS EN MES T-2;NUMERO DE COMPRAS EN MES T-3;ESTADO ACTUAL;CANTIDAD HISTORICA DE ATRASOS EN PAGO DE CUENTAS;COMPRA
209;49;EDUC. UNIVERSITARIA;EMPRESARIO;1600965;301500;0;0.0;5;1;9;10;DEUDA DE 1 MES;15;SI
210;36;EDUC. UNIVERSITARIA;DEPENDIENTE;1329615;301500;46793;15.5;2;10;7;2;SIN DEUDA;25;NO
211;65;EDUC. MEDIA;DEPENDIENTE;1809000;301500;0;0.0;0;8;1;4;SIN DEUDA;23;NO
212;39;EDUC. UNIVERSITARIA;DEPENDIENTE;814050;301500;0;0.0;7;0;5;6;SIN DEUDA;12;SI
213;42;EDUC. UNIVERSITARIA;DEPENDIENTE;2261250;579543;579543;100.0;4;6;7;2;SIN DEUDA;5;SI
214;49;EDUC. UNIVERSITARIA;DEPENDIENTE;2261250;4699939;4699939;100.0;3;8;0;0;DEUDA DE 1 MES;14;SI
215;27;EDUC. TECNICA;DEPENDIENTE;1356750;4034287;4034287;100.0;0;3;10;2;DEUDA DE 1 MES;2;SI
216;34;EDUC. TECNICA;DEPENDIENTE;1356750;301500;0;0.0;0;8;6;7;SIN DEUDA;2;SI
217;43;EDUC. UNIVERSITARIA;DEPENDIENTE;5427000;301500;0;0.0;4;9;0;9;SIN DEUDA;22;SI
218;40;EDUC. TECNICA;DEPENDIENTE;904500;301500;0;0.0;5;5;4;2;SIN DEUDA;20;NO
219;24;EDUC. UNIVERSITARIA;DEPENDIENTE;1492425;301500;0;0.0;2;10;5;5;SIN DEUDA;19;NO
220;36;EDUC. UNIVERSITARIA;DEPENDIENTE;1266300;301500;0;0.0;9;6;9;6;SIN DEUDA;0;SI
221;47;EDUC. TECNICA;DEPENDIENTE;2262254;2013857;2013857;100.0;0;10;4;3;SIN DEUDA;5;SI
222;30;EDUC. UNIVERSITARIA;DEPENDIENTE;1356750;301500;301500;100.0;0;2;7;7;SIN DEUDA;0;SI
223;46;EDUC. TECNICA;DEPENDIENTE;1168189;301500;0;0.0;7;5;0;6;SIN DEUDA;0;NO
224;72;EDUC. UNIVERSITARIA;DEPENDIENTE;606015;301500;0;0.0;0;10;6;10;DEUDA DE 1 MES;17;SI
225;47;EDUC. TECNICA;DEPENDIENTE;7237004;1149620;1149620;100.0;5;3;2;1;DEUDA DE 1 MES;1;NO
226;31;EDUC. UNIVERSITARIA;DEPENDIENTE;1085400;301500;0;0.0;10;6;0;1;SIN DEUDA;14;SI
227;54;EDUC. UNIVERSITARIA;DEPENDIENTE;606015;301500;0;0.0;2;6;8;0;DEUDA DE 1 MES;3;SI
228;36;EDUC. UNIVERSITARIA;DEPENDIENTE;2008945;301500;0;0.0;6;10;2;7;SIN DEUDA;7;SI
229;34;EDUC. TECNICA;DEPENDIENTE;1356750;301500;271;0.1;9;9;4;3;SIN DEUDA;9;NO
230;23;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;2143665;301500;0;0.0;10;10;9;1;SIN DEUDA;3;NO
231;29;ESTUDIANTE UNIVERSITARIO;ESTUDIANTE;904500;301500;207975;69.0;7;10;1;8;DEUDA DE 1 MES;15;SI
232;31;EDUC. TECNICA;ESTUDIANTE;596970;301500;0;0.0;5;10;6;6;SIN DEUDA;16;NO
233;45;EDUC. TECNICA;DEPENDIENTE;904500;301500;33038;11.0;8;8;2;5;SIN DEUDA;14;SI
234;22;EDUC. UNIVERSITARIA;DEPENDIENTE;1356750;1120627;1120627;100.0;10;5;0;5;SIN DEUDA;6;NO
235;43;EDUC. TECNICA;DEPENDIENTE;1719554;301500;0;0.0;4;7;5;0;SIN DEUDA;19;SI
236;61;EDUC. TECNICA;DEPENDIENTE;416070;301500;0;0.0;5;10;3;10;SIN DEUDA;23;SI
237;46;EDUC. TECNICA;DEPENDIENTE;1567634;301500;6;0.0;1;9;1;8;SIN DEUDA;14;NO
238;52;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;3;10;9;10;SIN DEUDA;2;SI
239;32;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;904500;301500;0;0.0;7;4;1;8;SIN DEUDA;2;NO
240;20;EDUC. UNIVERSITARIA;ESTUDIANTE;904500;301500;0;0.0;10;5;4;3;SIN DEUDA;10;SI
241;40;EDUC. TECNICA;DEPENDIENTE;3412733;301500;0;0.0;6;1;8;2;SIN DEUDA;12;SI
242;27;EDUC. TECNICA;DEPENDIENTE;596970;301500;3986;1.3;9;10;1;2;SIN DEUDA;1;SI
243;33;EDUC. UNIVERSITARIA;DEPENDIENTE;1175850;301500;0;0.0;10;8;10;9;DEUDA DE 1 MES;3;SI
244;44;EDUC. UNIVERSITARIA;DEPENDIENTE;416070;301500;0;0.0;9;10;0;2;SIN DEUDA;12;NO
245;30;EDUC. TECNICA;DEPENDIENTE;646718;301500;301500;100.0;8;8;4;1;SIN DEUDA;19;SI
246;28;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;1081384;301500;25754;8.5;4;10;9;4;DEUDA DE 2 MESES;10;NO
247;31;EDUC. TECNICA;ESTUDIANTE;904500;301500;183035;60.7;5;2;4;2;SIN DEUDA;12;NO
248;50;EDUC. UNIVERSITARIA;DEPENDIENTE;2650058;301500;0;0.0;7;8;10;5;SIN DEUDA;1;SI
249;38;ESTUDIANTE UNIVERSITARIO;EMPRESARIO;904500;301500;0;0.0;4;4;4;0;DEUDA DE 1 MES;6;NO
250;25;EDUC. TECNICA;ESTUDIANTE;904500;301500;85988;28.5;8;1;1;3;SIN DEUDA;9;SI
251;51;EDUC. TECNICA;DEPENDIENTE;904500;301500;0;0.0;10;9;0;9;SIN DEUDA;14;SI
252;53;EDUC. TECNICA;DEPENDIENTE;904500;849862;849862;100.0;7;0;5;3;SIN DEUDA;20;NO
253;70;EDUC. TECNICA;DEPENDIENTE;904500;301500;0;0.0;6;5;5;10;SIN DEUDA;20;SI
254;41;EDUC. UNIVERSITARIA;DEPENDIENTE;2713500;301500;0;0.0;1;9;7;10;SIN DEUDA;12;NO
255;55;EDUC. UNIVERSITARIA;DEPENDIENTE;1034820;301500;440;0.1;5;7;6;6;SIN DEUDA;11;NO
256;49;EDUC. TECNICA;DEPENDIENTE;904500;301500;0;0.0;0;2;2;10;SIN DEUDA;0;SI
257;34;EDUC. UNIVERSITARIA;DEPENDIENTE;2140952;301500;0;0.0;8;6;7;1;SIN DEUDA;22;NO
258;22;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;7;6;7;1;SIN DEUDA;0;NO
259;38;EDUC. TECNICA;DEPENDIENTE;2261250;301500;138907;46.1;2;2;8;6;SIN DEUDA;13;NO
260;31;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;1447200;301500;0;0.0;6;4;7;8;DEUDA DE 2 MESES;1;NO
261;23;EDUC. TECNICA;ESTUDIANTE;904500;301500;68742;22.8;8;7;6;7;SIN DEUDA;12;SI
262;26;EDUC. TECNICA;DEPENDIENTE;904500;301500;0;0.0;2;4;8;8;SIN DEUDA;22;SI
263;24;EDUC. TECNICA;DEPENDIENTE;1402005;491578;491578;100.0;3;6;8;9;DEUDA DE 2 MESES;16;SI
264;48;EDUC. TECNICA;DEPENDIENTE;2135443;375591;375591;100.0;4;9;4;4;SIN DEUDA;4;SI
265;31;EDUC. TECNICA;DEPENDIENTE;1085400;301500;0;0.0;4;3;9;5;DEUDA DE 2 MESES;22;SI
266;49;EDUC. UNIVERSITARIA;DEPENDIENTE;9045000;301500;0;0.0;2;3;3;1;SIN DEUDA;24;NO
267;51;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;1311525;301500;0;0.0;3;5;6;2;SIN DEUDA;19;NO
268;27;EDUC. TECNICA;ESTUDIANTE;904500;301500;0;0.0;10;2;9;6;SIN DEUDA;23;NO
269;43;EDUC. UNIVERSITARIA;DEPENDIENTE;750735;301500;26653;8.8;6;2;6;4;SIN DEUDA;6;SI
270;56;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;70629;23.4;7;7;7;2;SIN DEUDA;23;SI
271;32;EDUC. UNIVERSITARIA;DEPENDIENTE;4523504;1333740;1333740;100.0;8;7;4;2;SIN DEUDA;22;SI
272;44;EDUC. UNIVERSITARIA;DEPENDIENTE;3165750;301500;31959;10.6;6;3;10;1;DEUDA DE 1 MES;2;SI
273;62;EDUC. TECNICA;DEPENDIENTE;2201788;560434;560434;100.0;4;2;6;3;SIN DEUDA;5;NO
274;33;EDUC. UNIVERSITARIA;DEPENDIENTE;1628100;301500;0;0.0;2;10;10;9;SIN DEUDA;15;NO
275;40;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;512882;512882;100.0;2;6;3;7;SIN DEUDA;8;SI
276;39;EDUC. UNIVERSITARIA;EMPRESARIO;2713500;301500;301500;100.0;6;0;7;2;SIN DEUDA;24;SI
277;63;EDUC. MEDIA;DEPENDIENTE;994950;301500;0;0.0;10;1;0;4;SIN DEUDA;16;SI
278;38;EDUC. UNIVERSITARIA;DEPENDIENTE;416070;301500;0;0.0;6;0;9;9;SIN DEUDA;9;NO
279;30;EDUC. UNIVERSITARIA;DEPENDIENTE;2713500;301500;6126;2.0;4;2;6;0;SIN DEUDA;4;NO
280;27;EDUC. UNIVERSITARIA;DEPENDIENTE;1356750;301500;83600;27.7;9;9;2;6;DEUDA DE 2 MESES;10;NO
281;41;EDUC. UNIVERSITARIA;DEPENDIENTE;3165750;301500;126998;42.1;4;6;10;4;DEUDA DE 2 MESES;21;NO
282;44;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;904500;301500;77027;25.5;5;7;3;9;SIN DEUDA;11;SI
283;27;EDUC. TECNICA;ESTUDIANTE;596970;301500;218949;72.6;10;3;8;0;DEUDA DE 1 MES;3;NO
284;67;EDUC. TECNICA;EMPRESARIO;1809000;301500;0;0.0;10;7;2;3;SIN DEUDA;23;NO
285;70;EDUC. UNIVERSITARIA;DEPENDIENTE;1863460;301500;0;0.0;1;9;6;7;SIN DEUDA;11;SI
286;44;EDUC. TECNICA;DEPENDIENTE;1809000;301500;0;0.0;0;9;1;1;DEUDA DE 1 MES;11;NO
287;34;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;1266300;301500;122849;40.7;7;0;8;6;SIN DEUDA;10;NO
288;74;EDUC. UNIVERSITARIA;DEPENDIENTE;606015;1096471;1096471;100.0;9;0;5;2;DEUDA DE 2 MESES;23;NO
289;37;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;904500;301500;98355;32.6;0;6;8;3;SIN DEUDA;9;NO
290;21;EDUC. TECNICA;ESTUDIANTE;904500;301500;277923;92.2;7;8;3;5;SIN DEUDA;8;NO
291;29;EDUC. UNIVERSITARIA;DEPENDIENTE;2717842;301500;30590;10.1;10;9;0;3;SIN DEUDA;22;SI
292;59;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;1;4;6;0;SIN DEUDA;12;NO
293;40;EDUC. TECNICA;DEPENDIENTE;1049220;301500;1206;0.4;2;4;4;4;SIN DEUDA;3;SI
294;32;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;115698;38.4;1;7;5;7;SIN DEUDA;17;SI
295;30;EDUC. UNIVERSITARIA;DEPENDIENTE;2985854;301500;0;0.0;9;3;2;1;DEUDA DE 2 MESES;24;NO
296;55;EDUC. UNIVERSITARIA;DEPENDIENTE;1257183;301500;0;0.0;1;1;3;8;SIN DEUDA;15;SI
297;45;EDUC. TECNICA;DEPENDIENTE;1441285;301500;0;0.0;7;2;8;2;SIN DEUDA;7;NO
298;27;EDUC. UNIVERSITARIA;ESTUDIANTE;2261250;429378;429378;100.0;10;8;10;6;SIN DEUDA;5;NO
299;58;EDUC. TECNICA;DEPENDIENTE;1447200;301500;0;0.0;2;9;2;0;SIN DEUDA;0;NO
300;31;EDUC. UNIVERSITARIA;EMPRESARIO;904500;301500;20249;6.7;1;0;8;8;DEUDA DE 2 MESES;15;NO
301;40;EDUC. UNIVERSITARIA;EMPRESARIO;3618000;301500;0;0.0;7;4;4;9;DEUDA DE 2 MESES;11;SI
302;65;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;880531;2529657;2529657;100.0;6;7;8;0;SIN DEUDA;9;SI
303;28;EDUC. UNIVERSITARIA;ESTUDIANTE;2262254;301500;0;0.0;2;6;3;7;SIN DEUDA;0;SI
304;69;EDUC. TECNICA;DEPENDIENTE;906508;301500;0;0.0;5;3;5;10;SIN DEUDA;2;SI
305;47;EDUC. UNIVERSITARIA;DEPENDIENTE;9033495;301500;0;0.0;9;9;2;6;SIN DEUDA;19;NO
306;53;EDUC. UNIVERSITARIA;DEPENDIENTE;750735;755758;755758;100.0;1;7;6;8;SIN DEUDA;8;NO
307;52;EDUC. UNIVERSITARIA;DEPENDIENTE;1564966;412561;412561;100.0;4;9;5;4;SIN DEUDA;0;SI
308;34;EDUC. TECNICA;DEPENDIENTE;416070;3187301;3187301;100.0;5;4;3;10;SIN DEUDA;11;NO
309;71;EDUC. UNIVERSITARIA;DEPENDIENTE;416070;301500;0;0.0;10;4;2;0;SIN DEUDA;3;NO
310;42;EDUC. UNIVERSITARIA;DEPENDIENTE;678375;301500;271863;90.2;4;9;8;7;SIN DEUDA;10;NO
311;56;EDUC. UNIVERSITARIA;DEPENDIENTE;823430;301500;48;0.0;1;7;8;1;SIN DEUDA;11;SI
312;79;EDUC. TECNICA;DEPENDIENTE;1892956;301500;0;0.0;0;1;2;10;SIN DEUDA;16;NO
313;49;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;904500;301500;0;0.0;0;5;3;0;DEUDA DE 2 MESES;1;NO
314;31;EDUC. UNIVERSITARIA;ESTUDIANTE;904500;301500;0;0.0;1;0;7;7;DEUDA DE 1 MES;22;SI
315;25;EDUC. UNIVERSITARIA;DEPENDIENTE;1933821;524067;524067;100.0;8;8;7;2;SIN DEUDA;23;NO
316;73;EDUC. UNIVERSITARIA;DEPENDIENTE;3403082;301500;0;0.0;7;4;9;2;SIN DEUDA;0;NO
317;48;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;57773;19.2;4;4;8;10;SIN DEUDA;21;SI
318;26;EDUC. UNIVERSITARIA;DEPENDIENTE;1809000;301500;0;0.0;3;1;7;1;DEUDA DE 2 MESES;14;NO
319;41;EDUC. UNIVERSITARIA;DEPENDIENTE;1809000;1729615;1729615;100.0;3;6;1;3;SIN DEUDA;0;NO
320;29;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;1175850;301500;0;0.0;10;0;10;6;DEUDA DE 2 MESES;18;NO
321;57;EDUC. UNIVERSITARIA;DEPENDIENTE;2125575;301500;0;0.0;5;9;2;6;SIN DEUDA;20;NO
322;44;EDUC. TECNICA;DEPENDIENTE;2000904;301500;0;0.0;6;7;7;4;SIN DEUDA;14;NO
323;79;EDUC. UNIVERSITARIA;EMPRESARIO;723600;301500;0;0.0;0;7;6;0;SIN DEUDA;4;NO
324;35;EDUC. UNIVERSITARIA;DEPENDIENTE;633150;301500;50622;16.8;1;8;8;9;SIN DEUDA;23;SI
325;47;EDUC. UNIVERSITARIA;DEPENDIENTE;1356750;301500;0;0.0;4;4;1;5;SIN DEUDA;3;SI
326;63;EDUC. UNIVERSITARIA;DEPENDIENTE;416070;301500;0;0.0;10;1;0;8;SIN DEUDA;10;SI
327;59;EDUC. UNIVERSITARIA;DEPENDIENTE;2532600;301500;121245;40.2;1;10;8;7;DEUDA DE 2 MESES;12;NO
328;42;EDUC. UNIVERSITARIA;DEPENDIENTE;1356750;301500;0;0.0;3;8;6;10;DEUDA DE 1 MES;13;NO
329;38;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;3;8;6;6;DEUDA DE 2 MESES;10;SI
330;52;EDUC. TECNICA;DEPENDIENTE;2399639;956183;956183;100.0;4;0;2;1;DEUDA DE 1 MES;8;SI
331;25;EDUC. UNIVERSITARIA;DEPENDIENTE;2713500;301500;70147;23.3;6;9;3;6;SIN DEUDA;5;SI
332;36;EDUC. UNIVERSITARIA;DEPENDIENTE;2217156;301500;0;0.0;5;0;2;9;SIN DEUDA;21;SI
333;36;EDUC. UNIVERSITARIA;DEPENDIENTE;1175850;301500;179591;59.6;4;0;10;9;SIN DEUDA;4;NO
334;36;EDUC. TECNICA;EMPRESARIO;2824446;301500;212087;70.3;10;4;7;4;SIN DEUDA;0;NO
335;53;EDUC. UNIVERSITARIA;DEPENDIENTE;1293435;301500;301500;100.0;9;8;5;2;SIN DEUDA;7;NO
336;56;EDUC. TECNICA;DEPENDIENTE;1356750;301500;0;0.0;4;9;5;3;DEUDA DE 2 MESES;17;NO
337;48;EDUC. UNIVERSITARIA;DEPENDIENTE;4522500;751615;751615;100.0;0;2;5;0;SIN DEUDA;12;SI
338;35;EDUC. TECNICA;DEPENDIENTE;1175850;301500;301500;100.0;10;5;9;8;DEUDA DE 2 MESES;25;SI
339;70;EDUC. UNIVERSITARIA;DEPENDIENTE;1266933;301500;0;0.0;6;3;0;7;SIN DEUDA;13;NO
340;40;EDUC. UNIVERSITARIA;DEPENDIENTE;1356750;301500;0;0.0;8;9;9;4;DEUDA DE 2 MESES;12;SI
341;34;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;9;6;1;9;SIN DEUDA;2;SI
342;50;EDUC. TECNICA;DEPENDIENTE;416070;4518786;4518786;100.0;7;6;2;2;DEUDA DE 1 MES;2;NO
343;21;EDUC. TECNICA;DEPENDIENTE;1085400;716991;716991;100.0;8;1;7;2;SIN DEUDA;15;SI
344;52;EDUC. UNIVERSITARIA;DEPENDIENTE;2280823;301500;0;0.0;10;3;2;5;DEUDA DE 2 MESES;5;SI
345;68;EDUC. UNIVERSITARIA;DEPENDIENTE;542700;301500;0;0.0;5;2;1;6;SIN DEUDA;13;NO
346;46;EDUC. UNIVERSITARIA;DEPENDIENTE;1175850;301500;0;0.0;9;0;9;4;SIN DEUDA;24;SI
347;50;EDUC. UNIVERSITARIA;DEPENDIENTE;1447200;390497;390497;100.0;3;4;1;5;SIN DEUDA;4;NO
348;29;EDUC. UNIVERSITARIA;DEPENDIENTE;2262254;301500;37139;12.3;4;6;2;9;SIN DEUDA;9;SI
349;73;EDUC. UNIVERSITARIA;DEPENDIENTE;750735;301500;0;0.0;3;4;2;10;SIN DEUDA;18;SI
350;43;EDUC. TECNICA;DEPENDIENTE;633150;301500;12156;4.0;8;7;6;0;SIN DEUDA;24;NO
351;28;EDUC. TECNICA;DEPENDIENTE;1356750;301500;289591;96.1;1;1;1;6;DEUDA DE 2 MESES;17;SI
352;39;EDUC. UNIVERSITARIA;DEPENDIENTE;3545640;301500;116898;38.8;8;4;10;8;SIN DEUDA;13;NO
353;26;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;904500;301500;301500;100.0;1;9;0;0;SIN DEUDA;11;SI
354;39;EDUC. UNIVERSITARIA;DEPENDIENTE;1356750;301500;0;0.0;5;3;8;5;SIN DEUDA;22;SI
355;66;EDUC. UNIVERSITARIA;DEPENDIENTE;1224241;301500;0;0.0;3;0;3;6;SIN DEUDA;1;SI
356;78;EDUC. UNIVERSITARIA;DEPENDIENTE;1049220;301500;0;0.0;8;2;0;10;SIN DEUDA;13;SI
357;41;EDUC. TECNICA;DEPENDIENTE;2107937;301500;0;0.0;3;9;4;9;SIN DEUDA;13;SI
358;85;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;3;0;9;7;SIN DEUDA;11;SI
359;61;EDUC. TECNICA;DEPENDIENTE;904500;655377;655377;100.0;5;4;9;10;SIN DEUDA;5;SI
360;40;EDUC. TECNICA;EMPRESARIO;904500;301500;0;0.0;8;3;0;9;SIN DEUDA;2;SI
361;57;EDUC. TECNICA;DEPENDIENTE;560790;301500;0;0.0;0;3;6;10;SIN DEUDA;4;NO
362;39;EDUC. UNIVERSITARIA;DEPENDIENTE;5427000;675812;675812;100.0;8;4;8;10;SIN DEUDA;8;SI
363;39;EDUC. UNIVERSITARIA;DEPENDIENTE;1356750;301500;272924;90.5;8;10;9;5;DEUDA DE 2 MESES;2;NO
364;34;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;2261250;301500;110892;36.8;3;8;1;0;SIN DEUDA;14;NO
365;33;EDUC. TECNICA;DEPENDIENTE;952439;301500;268673;89.1;3;7;2;1;SIN DEUDA;25;NO
366;42;EDUC. TECNICA;DEPENDIENTE;1818045;447498;447498;100.0;7;0;3;1;SIN DEUDA;19;SI
367;39;EDUC. UNIVERSITARIA;EMPRESARIO;9047008;440733;440733;100.0;1;6;10;1;SIN DEUDA;21;SI
368;68;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;4522500;301500;0;0.0;2;0;6;4;SIN DEUDA;19;SI
369;25;EDUC. TECNICA;ESTUDIANTE;596970;695536;695536;100.0;1;9;9;7;SIN DEUDA;3;NO
370;38;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;1;5;2;8;SIN DEUDA;10;NO
371;41;EDUC. UNIVERSITARIA;EMPRESARIO;904500;301500;0;0.0;0;3;1;9;SIN DEUDA;7;NO
372;34;EDUC. TECNICA;DEPENDIENTE;8366625;301500;163509;54.2;7;2;1;2;SIN DEUDA;24;NO
373;24;EDUC. UNIVERSITARIA;DEPENDIENTE;1356750;301500;0;0.0;8;1;6;3;SIN DEUDA;23;NO
374;41;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;2894400;301500;125364;41.6;6;10;7;1;SIN DEUDA;10;SI
375;26;EDUC. UNIVERSITARIA;ESTUDIANTE;904500;301500;0;0.0;1;4;3;2;DEUDA DE 1 MES;18;SI
376;43;EDUC. TECNICA;DEPENDIENTE;1356750;953361;953361;100.0;0;3;0;4;SIN DEUDA;19;SI
377;35;EDUC. TECNICA;DEPENDIENTE;1193940;301500;145094;48.1;8;8;3;7;SIN DEUDA;24;SI
378;63;EDUC. UNIVERSITARIA;DEPENDIENTE;1490797;301500;0;0.0;0;3;10;7;SIN DEUDA;25;NO
379;25;EDUC. TECNICA;DEPENDIENTE;1356750;301500;0;0.0;2;3;9;6;SIN DEUDA;24;NO
380;60;EDUC. UNIVERSITARIA;DEPENDIENTE;416070;301500;0;0.0;6;7;7;9;SIN DEUDA;12;SI
381;40;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;70262;23.3;0;4;2;6;SIN DEUDA;24;NO
382;24;EDUC. TECNICA;DEPENDIENTE;1356750;301500;17186;5.7;9;8;6;8;SIN DEUDA;21;SI
383;59;EDUC. TECNICA;DEPENDIENTE;2001859;301500;0;0.0;5;5;2;5;DEUDA DE 1 MES;20;SI
384;33;EDUC. UNIVERSITARIA;DEPENDIENTE;749044;301500;0;0.0;9;6;0;4;DEUDA DE 1 MES;23;SI
385;38;EDUC. UNIVERSITARIA;DEPENDIENTE;524610;301500;212497;70.5;10;0;8;4;SIN DEUDA;7;SI
386;34;EDUC. UNIVERSITARIA;DEPENDIENTE;2487375;301500;0;0.0;5;10;4;9;SIN DEUDA;20;SI
387;60;EDUC. UNIVERSITARIA;DEPENDIENTE;606015;624087;624087;100.0;5;0;9;5;SIN DEUDA;24;NO
388;45;EDUC. UNIVERSITARIA;DEPENDIENTE;2230859;301500;170040;56.4;0;0;4;7;SIN DEUDA;16;NO
389;57;EDUC. UNIVERSITARIA;EMPRESARIO;2713500;301500;155200;51.5;3;5;4;0;SIN DEUDA;6;SI
390;32;EDUC. UNIVERSITARIA;DEPENDIENTE;1358758;373667;373667;100.0;2;8;7;6;SIN DEUDA;11;SI
391;72;EDUC. UNIVERSITARIA;DEPENDIENTE;4522500;301500;221060;73.3;3;3;8;7;SIN DEUDA;11;SI
392;41;EDUC. UNIVERSITARIA;DEPENDIENTE;4870733;301500;0;0.0;2;0;7;0;SIN DEUDA;22;SI
393;50;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;8;5;3;8;DEUDA DE 1 MES;12;SI
394;72;EDUC. UNIVERSITARIA;DEPENDIENTE;750735;301500;0;0.0;0;2;3;0;SIN DEUDA;11;NO
395;26;ESTUDIANTE UNIVERSITARIO;EMPRESARIO;3165750;301500;0;0.0;4;0;0;9;DEUDA DE 2 MESES;1;NO
396;28;EDUC. UNIVERSITARIA;ESTUDIANTE;904500;301500;0;0.0;8;5;1;1;DEUDA DE 2 MESES;5;NO
397;46;EDUC. UNIVERSITARIA;EMPRESARIO;904500;301500;0;0.0;5;3;7;4;SIN DEUDA;0;NO
398;73;EDUC. TECNICA;DEPENDIENTE;1356750;301500;0;0.0;9;7;8;0;SIN DEUDA;16;NO
399;65;EDUC. TECNICA;DEPENDIENTE;2442150;301500;0;0.0;1;5;0;5;SIN DEUDA;8;SI
400;35;EDUC. UNIVERSITARIA;DEPENDIENTE;416070;301500;0;0.0;7;3;1;2;SIN DEUDA;24;SI
401;68;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;752562;752562;100.0;10;9;4;4;SIN DEUDA;9;NO
402;43;EDUC. TECNICA;DEPENDIENTE;1809000;453932;453932;100.0;0;2;9;4;SIN DEUDA;6;SI
403;53;EDUC. UNIVERSITARIA;DEPENDIENTE;416070;301500;0;0.0;2;0;1;4;DEUDA DE 1 MES;2;NO
404;28;EDUC. UNIVERSITARIA;DEPENDIENTE;1572383;301500;0;0.0;7;10;6;7;SIN DEUDA;3;SI
405;27;EDUC. TECNICA;DEPENDIENTE;1356750;301500;0;0.0;7;6;4;8;SIN DEUDA;25;NO
406;37;EDUC. UNIVERSITARIA;DEPENDIENTE;1174946;301500;0;0.0;2;8;0;6;SIN DEUDA;22;SI
407;45;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;1872315;301500;0;0.0;4;9;4;1;SIN DEUDA;7;NO
408;24;EDUC. UNIVERSITARIA;ESTUDIANTE;904500;301500;0;0.0;3;6;6;6;SIN DEUDA;18;NO
409;36;EDUC. UNIVERSITARIA;DEPENDIENTE;1647981;301500;0;0.0;2;6;6;9;SIN DEUDA;12;SI
410;38;EDUC. UNIVERSITARIA;DEPENDIENTE;3906671;301500;32827;10.9;0;10;1;5;SIN DEUDA;10;NO
411;27;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;804366;804366;100.0;9;10;0;2;DEUDA DE 1 MES;10;SI
412;53;EDUC. UNIVERSITARIA;DEPENDIENTE;5427534;301500;227904;75.6;2;2;6;0;SIN DEUDA;7;SI
413;30;EDUC. UNIVERSITARIA;DEPENDIENTE;913545;301500;0;0.0;9;8;2;1;SIN DEUDA;9;NO
414;38;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;5;7;2;5;DEUDA DE 1 MES;19;SI
415;56;EDUC. UNIVERSITARIA;DEPENDIENTE;3654180;301500;0;0.0;7;10;7;7;SIN DEUDA;6;NO
416;29;EDUC. UNIVERSITARIA;DEPENDIENTE;1628100;301500;0;0.0;9;9;3;0;DEUDA DE 2 MESES;8;NO
417;59;EDUC. UNIVERSITARIA;DEPENDIENTE;4974750;301500;0;0.0;8;6;5;2;SIN DEUDA;22;NO
418;70;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;1;1;2;8;SIN DEUDA;8;NO
419;47;EDUC. TECNICA;DEPENDIENTE;904500;301500;53782;17.8;10;9;10;10;DEUDA DE 2 MESES;19;NO
420;47;EDUC. UNIVERSITARIA;DEPENDIENTE;1899450;301500;0;0.0;0;4;0;9;SIN DEUDA;16;SI
